ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07690;2025-05-19T11:00:00+02:00;101750;40.0;0;170;3.7;293.55;286.25;63;30000.0;3;2;2;60.0;1;800.0;35;20;12;101440.0;;;100.0;;;;;287.05;;;4.7;5.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;600.0;5.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;20.400000000000034;;;;;13.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;5
07690;2025-06-30T17:00:00+02:00;101540;-100.0;8;160;2.2;304.15;298.25;71;40000.0;2;0;0;0.0;0;;30;20;10;101250.0;;;-320.0;;;;;;;;3.3;4.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;31.0;;;;;;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-07-02T05:00:00+02:00;101500;10.0;2;340;5.4;299.55;288.55;51;40000.0;2;0;0;0.0;0;;30;20;10;101200.0;;;70.0;;;;;299.15;;;7.4;8.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.400000000000034;;;;;26.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-11-16T19:00:00+01:00;101910;-70.0;6;330;2.9;285.85;282.25;79;50000.0;2;0;0;10.0;1;;35;20;10;101600.0;;;-330.0;281.65;;290.65;;280.85;;;3.5;3.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;600.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;12.700000000000045;8.5;;17.5;;7.7000000000000455;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;11
07690;2024-06-12T23:00:00+02:00;101250;160.0;3;90;8.4;293.75;289.75;78;30000.0;3;1;1;75.0;1;800.0;35;20;12;100950.0;;;320.0;;;;;293.25;;;11.3;11.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;660.0;6.0;0;6600.0;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;20.600000000000023;;;;;20.100000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2024-08-27T20:00:00+02:00;101390;70.0;1;260;2.6;303.55;290.65;46;40000.0;2;1;1;40.0;1;3500.0;30;26;13;101100.0;;;;297.85;;305.95;;;;;;3.6;-10.0;;;;;;0.0;;0.0;;;;;;1.0;3;3000.0;3.0;0;6000.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;30.400000000000034;24.700000000000045;;32.80000000000001;;;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2024-04-20T05:00:00+02:00;100790;-20.0;5;100;2.5;286.15;281.45;73;40000.0;3;0;0;10.0;1;800.0;35;20;10;100480.0;;;-930.0;;;;;282.15;;;3.8;7.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;650.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;13.0;;;;;9.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2024-11-24T04:00:00+01:00;103170;40.0;3;350;3.8;281.95;279.25;83;30000.0;2;2;2;100.0;7;;35;;;102850.0;;;900.0;;;;;279.95;;;5.6;8.6;-10.0;0;0.0;;;0.2;0.2;0.2;0.2;0.2;;;;;7.0;6;900.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;8.800000000000011;;;;;6.800000000000011;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;11
07690;2024-04-18T02:00:00+02:00;100660;110.0;3;220;1.3;286.05;275.55;49;40000.0;2;0;0;25.0;2;;30;23;10;100350.0;;;130.0;;;;;283.95;;;3.2;4.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;3;3000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;12.900000000000034;;;;;10.800000000000011;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2024-11-21T16:00:00+01:00;100190;-340.0;6;300;4.9;283.45;278.05;69;40000.0;2;2;2;90.0;7;;35;;;99880.0;;;320.0;;;;;277.95;;;7.8;13.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6;900.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;10.300000000000011;;;;;4.800000000000011;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;11
07690;2025-07-04T08:00:00+02:00;101810;20.0;3;330;4.7;300.25;288.95;50;30000.0;2;0;0;0.0;0;;30;20;10;101510.0;;;50.0;298.75;;302.65;;298.25;;;7.1;7.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;27.100000000000023;25.600000000000023;;29.5;;25.100000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-07-05T08:00:00+02:00;101580;10.0;3;330;3.4;300.25;291.55;59;20000.0;1;0;0;25.0;1;450.0;35;20;11;101280.0;;;-230.0;298.65;;302.55;;298.65;;;4.6;6.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;500.0;2.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;27.100000000000023;25.5;;29.400000000000034;;25.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-06-09T11:00:00+02:00;100610;90.0;3;90;6.8;297.55;290.75;66;20000.0;1;2;2;90.0;0;;30;20;11;100310.0;;;-920.0;;;;;290.95;;;8.7;8.7;-10.0;0;0.0;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;7.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;24.400000000000034;;;;;17.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2024-06-10T02:00:00+02:00;100510;-50.0;7;260;0.5;293.65;292.35;92;20000.0;2;2;2;100.0;5;250.0;35;20;11;100210.0;;;-450.0;;;;;292.75;;;0.9;4.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;6;200.0;5.0;6;1000.0;5.0;0;8000.0;;;;43.648833, 7.209;NICE;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;20.5;;;;;19.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2024-06-10T14:00:00+02:00;100560;0.0;0;100;4.2;296.15;290.85;72;20000.0;2;0;0;50.0;1;450.0;35;20;12;100260.0;;;0.0;;;;;290.75;;;5.4;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;480.0;4.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;23.0;;;;;17.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2024-08-05T02:00:00+02:00;101060;-20.0;8;330;2.0;300.05;293.85;69;30000.0;2;2;2;60.0;0;;30;20;11;100760.0;;;120.0;;;;;299.05;;;2.6;3.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.900000000000034;;;;;25.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2024-08-08T02:00:00+02:00;101310;0.0;0;350;1.7;299.75;295.15;76;30000.0;1;2;2;75.0;4;800.0;35;20;11;101010.0;;;220.0;;;;;299.05;;;3.0;4.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6;600.0;5.0;0;8100.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;26.600000000000023;;;;;25.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;8
07690;2025-01-07T22:00:00+01:00;101220;200.0;1;270;8.2;284.45;277.45;62;50000.0;1;1;1;40.0;0;;30;20;11;100910.0;;;470.0;;;;;280.25;;;14.9;14.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;2.2;;;;;3.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;11.300000000000011;;;;;7.100000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;1
07690;2025-01-12T10:00:00+01:00;102140;230.0;3;330;4.6;281.15;275.55;68;50000.0;2;0;0;10.0;1;1750.0;35;20;10;101820.0;;;710.0;;;;;277.95;;;6.1;7.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1700.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;8.0;;;;;4.800000000000011;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;1
07690;2025-01-13T10:00:00+01:00;102530;70.0;0;330;6.2;280.95;268.45;41;50000.0;2;0;0;0.0;0;;30;20;10;102210.0;;;390.0;;;;;275.95;;;9.9;12.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;7.800000000000011;;;;;2.8000000000000114;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;1
07690;2025-01-14T10:00:00+01:00;102940;30.0;1;330;6.9;279.25;267.85;44;50000.0;3;0;0;10.0;1;800.0;35;20;10;102610.0;;;400.0;;;;;274.85;;;9.4;10.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;600.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;6.100000000000023;;;;;1.7000000000000455;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;1
07690;2024-11-06T04:00:00+01:00;102480;-10.0;4;330;3.9;288.55;285.35;81;20000.0;3;2;2;90.0;1;1250.0;35;23;;102170.0;;;20.0;;;;;287.45;;;5.4;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1200.0;4.0;3;3000.0;4.0;3;4000.0;;;;43.648833, 7.209;NICE;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;15.400000000000034;;;;;14.300000000000011;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;11
07690;2024-05-18T14:00:00+02:00;101370;20.0;3;90;3.7;293.05;289.05;78;30000.0;3;0;0;25.0;1;450.0;38;28;;101070.0;;;300.0;;;;;287.35;;;4.6;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;500.0;1.0;8;1200.0;2.0;3;4000.0;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;19.900000000000034;;;;;14.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;5
07690;2024-05-29T11:00:00+02:00;101500;-50.0;8;200;4.3;293.95;289.75;77;35000.0;1;2;2;90.0;1;800.0;31;20;12;101200.0;;;-40.0;;;;;289.35;;;5.7;5.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;800.0;7.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;20.80000000000001;;;;;16.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;5
07690;2024-07-01T02:00:00+02:00;101230;60.0;1;80;7.1;295.35;292.75;85;30000.0;1;0;0;10.0;1;450.0;35;20;10;100930.0;;;-30.0;;;;;294.85;;;9.3;9.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;420.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;22.200000000000045;;;;;21.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-07-21T23:00:00+02:00;100990;210.0;3;0;0.0;298.05;288.15;54;40000.0;3;0;0;40.0;1;450.0;35;23;11;100690.0;;;80.0;;;;;294.25;;;0.7;5.0;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;1.0;6;450.0;2.0;3;4500.0;3.0;0;8000.0;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;24.900000000000034;;;;;21.100000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-07-22T11:00:00+02:00;101170;80.0;1;300;2.2;304.95;286.25;32;40000.0;2;0;0;0.0;0;;30;20;10;100880.0;;;280.0;;;;;294.15;;;4.8;5.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;31.80000000000001;;;;;21.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-07-24T23:00:00+02:00;101090;40.0;1;50;1.3;299.05;295.55;81;30000.0;2;2;2;90.0;0;;30;20;11;100790.0;;;-320.0;;;;;297.35;;;2.0;2.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;25.900000000000034;;;;;24.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-07-10T08:00:00+02:00;101600;40.0;3;340;4.0;299.35;289.05;53;30000.0;2;0;0;10.0;0;;30;20;12;101300.0;;;-60.0;296.95;;299.75;;295.45;;;5.6;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.200000000000045;23.80000000000001;;26.600000000000023;;22.30000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-07-11T11:00:00+02:00;101600;20.0;0;90;4.4;299.55;294.35;73;30000.0;1;0;0;10.0;1;800.0;31;20;10;101300.0;;;-50.0;;;;;294.25;;;5.6;5.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;700.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;26.400000000000034;;;;;21.100000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-10-12T05:00:00+02:00;101630;40.0;1;330;4.1;288.25;283.65;74;40000.0;2;0;0;40.0;2;450.0;35;20;11;101320.0;;;850.0;;;;;286.65;;;6.3;6.4;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;2.0;6;500.0;2.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;15.100000000000023;;;;;13.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2024-07-15T20:00:00+02:00;101290;-50.0;6;190;2.5;299.45;294.25;73;40000.0;3;0;0;10.0;0;;30;20;11;100990.0;;;-10.0;297.75;;300.65;;302.75;;;3.1;4.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;26.30000000000001;24.600000000000023;;27.5;;29.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2024-10-06T02:00:00+02:00;101270;-20.0;8;330;4.4;287.25;284.05;81;50000.0;2;0;0;0.0;0;;30;20;10;100960.0;;;180.0;;;;;286.05;;;6.1;6.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;14.100000000000023;;;;;12.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2024-06-27T08:00:00+02:00;101240;-10.0;8;330;3.1;293.35;290.15;82;30000.0;3;2;2;90.0;7;450.0;35;;;100940.0;;;10.0;292.15;;296.15;;291.45;;;4.3;5.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.4;;;;;1.0;6;300.0;6.0;6;720.0;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;20.200000000000045;19.0;;23.0;;18.30000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2024-10-08T05:00:00+02:00;100870;-240.0;7;330;4.1;291.25;290.05;93;15000.0;60;6;6;90.0;6;450.0;35;27;;100570.0;;;-360.0;;;;;290.85;;;5.2;5.2;-10.0;2;0.0;;;0.4;0.6;0.6;0.8;2.2;;;;;2.0;6;400.0;3.0;6;1000.0;5.0;3;3000.0;;;;43.648833, 7.209;NICE;En baisse;Pluie;Pluie, sans congélation, intermittente, faible au moment de l’observation;18.100000000000023;;;;;17.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;10
07690;2024-06-26T11:00:00+02:00;101320;90.0;1;180;2.7;296.05;291.55;76;50000.0;2;0;0;50.0;1;800.0;35;23;11;101020.0;;;30.0;;;;;290.05;;;4.1;4.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;2.2;;;;;1.0;6;600.0;3.0;3;4500.0;2.0;0;8000.0;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;22.900000000000034;;;;;16.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
